Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.720474243164062,34.61591895235053,31.380784966190685,34.61591895235053,15133331
2008-02-12,31.154321670532227,32.88511780644265,30.89551072582172,32.67483514797002,10237627
2008-02-13,30.701396942138672,32.108677420711544,30.070546921125775,31.704286100323362,10395753
2008-02-14,33.38655471801758,33.72624385545369,31.38077207561892,31.38077207561892,12514003
2008-02-15,34.34092712402344,34.615914165922604,32.36749612606958,33.257157245907756,12080990
2008-02-18,34.14681625366211,35.117357791054864,33.85565532821889,35.117357791054864,6977153
2008-02-19,33.774784088134766,34.842378027181915,33.515973103825736,34.761499731708106,7226542
2008-02-20,32.93363571166992,33.46743356380555,32.56159657948475,33.45125747241418,5604999
2008-02-21,33.16011047363281,33.72625855139972,32.755718989513596,33.46744756277057,3874365
2008-02-22,32.73954391479492,32.94982661552467,31.720476026579874,32.06016532265156,2691220
2008-02-25,33.01451873779297,33.41891011110396,32.22191208489615,33.12774919990549,6270186
2008-02-26,33.14393615722656,33.61302986522955,32.98217955488317,33.32186885859716,7139423
2008-02-27,35.08501052856445,36.815804617668114,33.629201309000095,33.629201309000095,43223132
2008-02-28,36.07172393798828,36.34671098497127,34.93942794635183,35.424697657053166,35763847
2008-02-29,35.55410385131836,36.55699551556865,34.97178192391008,35.84526700898652,16477462
2008-03-03,34.0659294128418,35.19822722287865,33.677714211837745,34.00122724500165,10049153
2008-03-04,33.19245529174805,34.421805650254555,32.35132245253276,34.2924012731334,11485198
2008-03-05,33.807132720947266,33.96888929484722,32.383673554249256,33.35421299764901,8581053
2008-03-07,32.07633972167969,33.32186634329081,30.733758707195832,33.32186634329081,14251925
2008-03-10,31.962526321411133,32.19013283345243,30.12541393947643,32.12510271645255,11713659
2008-03-11,34.59627151489258,34.92142436805602,30.95456000047878,31.702409798687572,19665129
2008-03-12,33.71834945678711,35.76681227763081,33.3931966980844,35.539205787555574,12262350
2008-03-13,29.084922790527344,33.165592888103006,28.288298908347617,32.84044010312488,47000084
2008-03-14,31.084617614746094,31.214677862911188,29.29627707451557,29.897808478633785,35798540
2008-03-17,29.865293502807617,30.4993410499321,29.231245955683136,30.4993410499321,19211273
2008-03-18,30.125417709350586,30.71069324575739,29.328791509891566,29.816520756049943,12632937
2008-03-19,30.304244995117188,33.750862857984515,30.10915246105084,31.539823693926603,16449023
2008-03-24,30.59688377380371,31.44228187495452,29.930320140790577,31.44228187495452,11636914
2008-03-25,31.751178741455078,31.946269097687008,30.824492382831902,31.393509780737897,13232423
2008-03-26,31.556093215942383,32.320203345531205,31.214682260060485,31.539835131360572,11448313
2008-03-27,32.12509536743164,32.433992211413084,31.08460711820804,31.08460711820804,17425122
2008-03-28,32.190120697021484,32.43398740272363,31.344725084590152,32.27140886389465,11599511
2008-03-31,31.962526321411133,32.3364533530565,31.53982725328673,32.19013283345243,9914705
2008-04-01,32.02756118774414,32.48277648441361,31.62112013986987,32.19013760689385,6034588
2008-04-02,32.54780578613281,33.49075031635249,32.190136791035044,32.190136791035044,6087024
2008-04-03,32.287681579589844,32.77541080199652,32.027558886622884,32.62909247629125,3883474
2008-04-04,32.12509536743164,32.4990223135365,31.507306089634717,32.4990223135365,5906537
2008-04-07,31.995044708251953,32.32019752095471,31.621117650593607,32.17387919625519,4088729
2008-04-08,31.182157516479492,32.01129749268236,30.954551026268554,31.946265176836434,5753811
2008-04-09,31.26345443725586,31.539833036453167,30.905785420548884,31.27971252075779,3776374
2008-04-10,31.881244659423828,32.1088512181236,31.10087868528634,31.21468086209426,7075297
2008-04-11,32.02756118774414,32.35271402604356,31.702408349444724,32.19013760689385,4012660
2008-04-15,32.515281677246094,32.67785804153066,31.27970086766675,31.832460065217674,6362785
2008-04-16,32.076332092285156,33.06804858671953,31.94626964747531,32.840442064656784,4725794
2008-04-17,33.311920166015625,34.0760280933189,32.20639907649602,32.56406811826967,14831167
2008-04-21,33.84842300415039,34.433698641251326,33.490756151816136,33.81590903852953,7639361
2008-04-22,34.40116882324219,34.79135389657506,33.49074286568751,33.815895623409396,8814769
2008-04-23,34.433692932128906,34.84013397313253,33.97847984823835,34.46620909744271,5265604
2008-04-24,33.21437072753906,34.85639301961455,32.92173405195817,34.79136289227255,8801780
2008-04-25,33.49074935913086,33.96222050822339,33.03553408700963,33.81590217989587,4095990
2008-04-28,33.62080001831055,34.27110547440362,33.49073980912516,33.523253758879974,4708244
2008-04-29,34.092288970947266,34.417441870076125,33.65333388017384,33.81591032973827,6497143
2008-04-30,34.31989669799805,34.758854008419576,34.14106436161119,34.43370109850268,6331377
2008-05-02,34.628780364990234,35.60423871836083,34.5637480440321,34.84012879285382,5658418
2008-05-05,34.466209411621094,35.27909150103821,34.238600662517264,35.083998917544584,7642293
2008-05-06,34.173561096191406,34.85638274471096,33.978470771673805,34.18981917450534,5061166
2008-05-07,33.68583297729492,34.36865464608522,33.16558989138716,34.14104815818287,4303106
2008-05-08,33.27939224243164,33.62080307897742,33.08430191089353,33.42571054235604,3642073
2008-05-09,33.08430099487305,33.94595489674671,32.580313793458004,32.840436433389954,8621761
2008-05-12,33.08430099487305,33.32816555635615,32.352705105340554,33.08430099487305,4890395
2008-05-13,33.18185043334961,33.425715034357076,32.90547187525795,33.23062467660124,5056766
2008-05-14,33.230621337890625,33.40945580167848,32.515285687822534,32.515285687822534,2982486
2008-05-15,33.24688720703125,33.62081209658402,32.51529330610151,32.51529330610151,2646760
2008-05-16,33.506996154785156,33.60454241559368,33.10055523898555,33.49074028221965,4422288
2008-05-20,33.44197463989258,33.57203708940892,33.100563741902214,33.16559606920221,3464912
2008-05-21,33.653324127197266,34.1410533345431,32.677865712505586,32.677865712505586,3419088
2008-05-22,33.19810485839844,33.3606812411659,32.84043813936002,32.84043813936002,3558000
2008-05-23,32.64533996582031,33.45822173941398,32.5152797640785,33.0030088282347,4417028
2008-05-26,32.40147399902344,32.59656649808051,30.88951264403824,30.88951264403824,2605807
2008-05-27,31.426034927368164,32.80793471736845,31.279716567090855,32.450265654393526,3316550
2008-05-28,32.58031463623047,32.775404967413536,30.987064803610863,31.539824049587764,4505700
2008-05-29,33.1168212890625,33.49074834466589,32.157620937877496,32.92173092556317,11026212
2008-05-30,32.06007385253906,33.32817110647657,31.930013613455838,33.19810866230977,4023430
2008-06-02,30.694427490234375,32.515283769416335,30.23921231789728,31.864976065351456,4431595
2008-06-03,29.556396484375,30.564368808110736,29.280015731448724,30.239216018824987,6240766
2008-06-04,28.645973205566406,29.735233915691374,28.467138699401456,29.42633915327038,5762089
2008-06-05,28.597198486328125,28.80854915563039,27.63799804820134,28.613456569364274,9721099
2008-06-06,28.288305282592773,29.47511453823848,27.88186420978615,28.450881711715425,6317089
2008-06-09,27.898120880126953,28.58094272987731,26.662539640384512,27.963151007464173,6500809
2008-06-10,27.703025817871094,27.930634550841127,27.068978274086273,27.637995696344074,6717902
2008-06-11,27.833086013793945,28.288299032731523,27.637993459915865,27.963146246323696,2586175
2008-06-12,28.028175354003906,28.190751741357563,26.662534141249864,27.47541607801815,3244212
2008-06-13,27.849340438842773,28.255781368506277,27.556701646435148,27.979400654301823,4248430
2008-06-16,28.82480239868164,29.263757336449554,27.995662353897636,28.09320863065166,4354615
2008-06-17,29.68646240234375,29.9140689574086,28.320820866870758,29.231249292214052,4736084
2008-06-18,29.653942108154297,30.30424992582386,29.58891198791242,29.58891198791242,5055019
2008-06-19,29.0199031829834,29.58892076274282,28.54843191505672,29.068677441441896,4221271
2008-06-20,28.35332679748535,29.377559312774356,27.97940200616155,29.26375496493671,3837789
2008-06-23,27.361614227294922,28.223270482125294,27.085235666566508,28.125724199774968,4516050
2008-06-24,26.51621437072754,27.76805336631909,26.239833645441117,27.361610215275363,5238203
2008-06-25,25.784626007080078,26.321127284804984,25.19935048269055,26.012232542930533,3933879
2008-06-26,27.2478084564209,28.418359279272302,25.930939331983893,25.930939331983893,18253250
2008-06-27,26.044736862182617,26.922650926360742,25.898418586513895,26.337375618602955,6821283
2008-06-30,25.524494171142578,26.272345839911463,24.792900578776194,26.028481309122668,4596315
2008-07-01,23.719905853271484,25.524504556367127,22.809477460214925,25.524504556367127,6202295
2008-07-02,24.760393142700195,25.020515841465933,22.972052620675846,23.736162634847002,5245963
2008-07-03,24.110088348388672,24.7603940156893,23.411010638074004,24.549045555850107,4726793
2008-07-04,24.43523406982422,24.906705100372218,23.57358019348074,23.736156562985784,4862814
2008-07-07,24.971738815307617,25.979713333913715,24.760390386446723,24.760390386446723,5528014
2008-07-08,25.703332901000977,26.337380346097312,23.085850519921742,23.085850519921742,8354280
2008-07-09,27.491674423217773,27.60547657241413,26.044742797732585,26.044742797732585,6860769
2008-07-10,28.694740295410156,29.036151165482575,26.727565477453332,27.491675414992393,7216175
2008-07-11,27.329092025756836,29.328780287832803,27.1177414435736,28.971113633887423,6040791
2008-07-14,27.345352172851562,28.320812649539523,26.66253270577823,26.66253270577823,5942149
2008-07-15,26.207317352294922,26.955169130014035,26.012227022292052,26.66253253246811,3693378
2008-07-16,25.491989135742188,26.662540276054912,25.053031906853946,26.20732496367379,6973872
2008-07-17,26.792600631713867,26.987693224173363,26.012234672043665,26.012234672043665,5038238
2008-07-18,28.288305282592773,28.515911842347695,26.48370647831458,27.280330539998772,5983177
2008-07-21,29.881555557250977,30.06039006998073,28.30456331556667,28.776034518156802,8754188
2008-07-22,31.100866317749023,31.377244813021534,29.621420966889257,29.881543589856314,12631056
2008-07-23,33.29566192626953,33.94596766822201,31.897504140054888,32.482779748828925,12798869
2008-07-24,32.12509536743164,33.91343530378198,30.12540704790945,30.12540704790945,10764301
2008-07-25,32.190120697021484,33.230610997064126,30.970798193924,31.783679862655656,10710381
2008-07-28,31.930009841918945,32.82417994397757,31.572340919062178,32.19013028936026,5533881
2008-07-29,30.645662307739258,31.702409055756075,30.40179767358153,31.21467978744062,5145929
2008-07-30,31.930009841918945,32.19013028936026,30.922035390292272,30.922035390292272,7354746
2008-07-31,30.80823516845703,32.48277345244664,30.401794158520275,32.48277345244664,6006517
2008-08-01,31.702402114868164,31.832464547660212,29.263756307205238,30.320502823859172,4699412
2008-08-04,31.89749526977539,32.48277071579192,31.068355238342253,31.068355238342253,4301346
2008-08-05,33.32817840576172,33.57204306126483,31.70241183065691,32.02756470466106,9161115
2008-08-06,32.4827766418457,34.51498189106642,32.25517009494975,34.51498189106642,8616591
2008-08-07,32.40147399902344,33.1330675628632,31.39349976236664,31.39349976236664,4809365
2008-08-08,31.848726272583008,32.64535021991237,31.734921906500116,32.02755855487951,4883824
2008-08-11,32.141361236572266,32.61283234762403,31.89749664067478,32.255165596691164,2714705
2008-08-12,31.58860969543457,32.51529626977726,31.34474503956376,32.352717627446,5801276
2008-08-13,31.718656539916992,32.02755119894617,30.970804804052623,31.214669356720364,2754609
2008-08-14,30.954551696777344,31.864977677341884,30.889519379522742,31.53982491140217,2566362
2008-08-18,30.59688377380371,31.5398259438629,30.304247156911796,30.889520390695626,2963058
2008-08-19,30.027870178222656,30.726947853460626,29.41007850223491,30.54811556799301,2941144
2008-08-20,30.36927604675293,30.613140619358283,30.15792542744498,30.23921361831343,3319410
2008-08-21,30.04412078857422,30.548107971126843,29.686451896418653,30.23921110740925,4138486
2008-08-22,29.73522186279297,31.084606948636917,28.97111430811593,31.084606948636917,4139879
2008-08-25,30.060382843017578,30.46682381737805,29.84903221330008,30.46682381737805,2034227
2008-08-26,30.10915756225586,30.206703845815685,29.556398228861653,29.751488590897697,1489491
2008-08-27,29.507617950439453,30.483076176396146,29.345041579446672,30.271727776138793,4297168
2008-08-28,29.06866455078125,29.91406039990637,28.694737555423085,29.588907641377492,7382078
2008-08-29,30.2717342376709,30.385538603690765,29.4588522091965,29.588912451718954,2219080
2008-09-01,30.25535774230957,30.386403308117913,29.64926700142046,30.2062139887896,3417069
2008-09-02,31.84429168701172,31.975337231399976,30.206209051425922,30.4683023619912,5030404
2008-09-04,31.17267608642578,31.746004191039308,30.910582794244736,31.483910898858262,2813325
2008-09-05,30.484678268432617,30.82867553940658,30.140680997458663,30.795913048156347,3330688
2008-09-08,32.090003967285156,33.384087058626505,31.778766909116385,32.1063829941035,8377948
2008-09-09,32.20466613769531,32.46675943273846,31.46752999514255,32.09000184859361,3737279
2008-09-10,31.92619514465332,32.46676078295746,31.614958094089832,32.04085943852365,3847698
2008-09-11,31.074386596679688,31.778760140664303,30.828674585272733,31.778760140664303,2567354
2008-09-12,31.3856258392334,32.237428488875,30.87782049893893,31.287340576307276,6093354
2008-09-15,29.403541564941406,30.714005515897487,28.518978842403673,30.23896277803353,6770268
2008-09-16,29.976879119873047,30.238972438149997,27.847374519279686,28.25689463477841,4654621
2008-09-17,29.20697784423828,30.402775496601635,28.83021806671574,30.402775496601635,4674190
2008-09-18,29.141456604003906,29.71478474532197,27.044714575899047,28.830221771646134,6603710
2008-09-19,30.91057014465332,31.074378107507453,29.485439979107273,29.829437145458495,9821730
2008-09-22,30.23897361755371,33.08923551002399,29.993261538671025,31.778768867527425,4162514
2008-09-23,29.87859535217285,30.550208819764034,29.32164841141026,29.87859535217285,6569683
2008-09-24,30.566572189331055,30.894188106583044,29.58372443757509,29.97686309391995,5730103
2008-09-25,29.616500854492188,30.77953835237855,28.912124967873474,30.64849059073874,10926783
2008-09-26,29.141456604003906,29.7803097389036,28.63365345626747,29.7803097389036,4967945
2008-09-29,28.060319900512695,29.976872270033255,27.519752138503062,29.976872270033255,7859964
2008-09-30,28.10947036743164,29.15784151310486,26.536912538027302,26.536912538027302,6616439
2008-10-01,29.043170928955078,29.321643239321762,27.896512528296746,28.469842839520183,3743739
2008-10-03,29.452699661254883,29.813076090462737,28.666419574112922,29.19060629887423,4681406
2008-10-06,28.846603393554688,29.485454314937645,28.256893996205505,29.125077954516147,5560277
2008-10-07,29.796693801879883,30.435547044761396,28.830226644659174,28.830226644659174,9928258
2008-10-08,29.56736183166504,29.813073924459758,27.552521337674918,28.797465273981672,9985473
2008-10-10,29.387163162231445,30.058776446382975,27.208517521859367,29.452688143544435,9025179
2008-10-13,29.976879119873047,30.20620994019457,29.338028184052803,29.53459872820772,6805621
2008-10-14,29.256126403808594,31.090777550607832,29.026795565905935,30.140689476741123,5099383
2008-10-15,29.010404586791992,29.63287411260444,28.699169823885764,29.09230858870354,5495022
2008-10-16,27.896516799926758,28.600892750734,27.355951121544194,28.600892750734,6651066
2008-10-17,25.79976463317871,28.666404407380337,25.423004929782255,28.469836155936466,5586092
2008-10-20,26.09462547302246,27.126617415556687,25.275585306783544,25.89805716619831,7922965
2008-10-21,26.307580947875977,27.68356817624839,25.554063444642118,26.356722476043615,8047276
2008-10-22,24.866058349609375,26.242045004150768,24.620346367663124,26.045476751666587,5408099
2008-10-23,23.653886795043945,24.47292698112551,23.293508224452577,24.24359617338041,6641370
2008-10-24,20.59067153930664,23.260741129305273,20.31219704238191,22.933125119647123,9905588
2008-10-27,19.001731872558594,20.312195833178066,17.036035931629385,20.213910591773978,12878172
2008-10-29,21.50799560546875,22.86760108064689,19.656963921553054,21.622659869350734,13094201
2008-10-31,22.88398551940918,23.588361332114335,21.753710635985144,22.638273491630542,8097887
2008-11-03,23.588363647460938,24.210833290217423,22.769321252682868,24.178070794582382,4951148
2008-11-04,24.620351791381836,24.816922308957377,23.146079574930837,23.260743858692802,4515828
2008-11-05,23.71941375732422,25.816158337307957,23.260749838989142,25.816158337307957,6145587
2008-11-06,22.93313217163086,24.4893109178234,22.458089255907552,23.260748282031617,4896229
2008-11-07,24.7186336517334,25.455769658613907,22.6055086545787,22.7693166561077,8250147
2008-11-10,25.27558708190918,25.848915238541743,24.7186401741096,25.48853665137147,3775177
2008-11-11,24.98072624206543,26.02909697994312,24.407398251780492,25.390246235126103,8900004
2008-11-12,23.932357788085938,25.521296549022214,23.63750422628616,25.521296549022214,5705390
2008-11-14,23.85045051574707,24.898823529565068,23.55559699422843,23.71940499991396,4038880
2008-11-17,24.833303451538086,25.652345863419242,22.605513690128895,25.652345863419242,5361538
2008-11-18,23.490083694458008,24.767785764549156,23.03141976078719,24.767785764549156,6392448
2008-11-19,22.916749954223633,24.32549947724936,22.621894162824592,23.58836333143471,5606729
2008-11-20,22.671035766601562,23.096934833235448,21.704566689178016,22.933126816287515,5080395
2008-11-21,24.112552642822266,24.866070190634098,21.950285283325545,22.52361351421447,8350092
2008-11-24,24.7186336517334,25.111772411045358,23.490073640265884,24.833297919730768,5420119
2008-11-25,24.112552642822266,25.27559035555476,23.915984296733804,24.980736725527517,5453771
2008-11-26,24.653120040893555,25.02987769545841,23.670271667118413,24.374645446274982,5246053
2008-11-27,24.653120040893555,24.653120040893555,24.653120040893555,24.653120040893555,0
2008-11-28,24.259977340698242,24.73502246798089,23.293510280185668,23.915982209616182,8464961
2008-12-01,24.063413619995117,25.685113197760817,23.96512832581158,24.735027204828395,5733003
2008-12-02,23.85045051574707,24.11254376920157,23.096933245235988,23.883213005599487,5879324
2008-12-03,24.571210861206055,24.882445669995654,23.34265065141404,24.07978677728925,6430656
2008-12-04,25.750635147094727,25.881682942330112,21.78647877798353,21.78647877798353,4648185
2008-12-05,25.439393997192383,26.667954278287443,24.587591313584323,24.587591313584323,5338962
2008-12-08,25.504915237426758,26.340336622800425,24.407402785243644,26.12738707557061,11709287
2008-12-10,25.09539794921875,26.700718131155426,24.73502158152679,26.700718131155426,11172070
2008-12-11,24.816925048828125,25.537679989864642,24.423783970272964,25.537679989864642,9867592
2008-12-12,24.047025680541992,24.325500232994635,23.522839071850676,24.21083371803444,9847702
2008-12-15,24.44015884399414,24.980726575114094,24.243590577777223,24.866060086813082,5741641
2008-12-16,25.373868942260742,25.685103741094654,23.260743671581633,24.57121007522955,9183505
2008-12-17,25.341106414794922,26.045482244666733,24.669493078140775,26.045482244666733,8720755
2008-12-18,26.09462547302246,26.37310001825915,24.767779959357682,24.767779959357682,12640018
2008-12-19,27.35595703125,27.683573203296493,26.06187359602424,26.864532773180265,10050607
2008-12-22,27.372331619262695,27.60166243949711,26.422243618593214,26.422243618593214,6524631
2008-12-23,26.815380096435547,27.634420254167463,26.618811791653062,27.192139902065403,5151765
2008-12-24,26.356714248657227,27.17575427437662,22.114085138000156,22.114085138000156,13318746
2008-12-26,26.40585708618164,27.79822519975522,25.717864763135957,27.79822519975522,5480531
2008-12-29,26.962810516357422,27.175760079820684,25.881677007092133,26.700717207779665,3418418
2008-12-30,26.913665771484375,27.355948352141723,25.914436319406093,26.897284523721392,4868199
2008-12-31,27.241287231445312,27.65080739763283,26.635198718561245,27.65080739763283,4396180
2009-01-02,27.634414672851562,28.09307840161841,27.110230410845677,28.09307840161841,3976548
2009-01-05,27.011943817138672,28.093076997302664,26.667946593206302,28.093076997302664,4505326
2009-01-06,26.815380096435547,28.043942554822042,26.37309974433349,28.043942554822042,3969700
2009-01-07,25.40663719177246,27.749093985483366,23.80131895361777,27.749093985483366,12109220
2009-01-09,25.27558708190918,27.519758183729294,24.01426424860203,27.519758183729294,5272587
2009-01-12,24.603971481323242,25.88167545063102,23.62112329960431,25.88167545063102,6595708
2009-01-13,24.243595123291016,24.882445996405647,23.883216568309116,24.571211183533247,4104761
2009-01-14,24.292741775512695,24.702261937327616,23.62112826577841,24.702261937327616,2777281
2009-01-15,23.932357788085938,24.29273633854218,23.424554678518383,24.079786790774403,3693599
2009-01-16,24.685876846313477,25.046255421365032,23.752172355697812,24.767780865935308,2131503
2009-01-19,25.635967254638672,25.848916837271684,24.587593925952955,25.357492672621103,2587926
2009-01-20,28.50261116027832,29.157843447517646,24.571217436842343,25.66873018489472,19101726
2009-01-21,26.60243034362793,29.12507578785897,26.24205178822675,29.12507578785897,11311625
2009-01-22,27.86374855041504,28.240506070362837,26.27481002516406,27.454228540998624,10535551
2009-01-23,28.25688934326172,28.600886620219878,26.995566735011266,28.322412105113653,7005930
2009-01-27,29.174209594726562,29.567348319173067,27.192132507648243,28.174980429658515,8487928
2009-01-28,29.829448699951172,29.97687547926839,28.830219295130036,29.780307180774948,6636133
